PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DOI	InEmbaseResults?
36792996	Incidental Findings Protocol Implementation at a Level-I Trauma Center: A Review of Patient Follow-Up	"Martin S, LoPolito A, Whitney LD, Fenninger A, Bonneville K, Ward R, Graeff S, Saint Fort L, Brown CT, Miller V, Perea LL."	Am Surg. 2023 Jul;89(7):3174-3179. doi: 10.1177/00031348231157822. Epub 2023 Feb 15.	Martin S	Am Surg	2023	2/16/23			10.1177/00031348231157822	FALSE
16452394	Follow-up of occult bone lesions detected at MR imaging: systematic review	"Boks SS, Vroegindeweij D, Koes BW, Hunink MG, Bierma-Zeinstra SM."	Radiology. 2006 Mar;238(3):853-62. doi: 10.1148/radiol.2382050062. Epub 2006 Feb 1.	Boks SS	Radiology	2006	2/3/06			10.1148/radiol.2382050062	TRUE
32959080	Radiation dose management systems-requirements and recommendations for users from the ESR EuroSafe Imaging initiative	"Loose RW, Vano E, Mildenberger P, Tsapaki V, Caramella D, Sjöberg J, Paulo G, Torresin A, Schindera S, Frija G, Damilakis J; European Society of Radiology (ESR)."	Eur Radiol. 2021 Apr;31(4):2106-2114. doi: 10.1007/s00330-020-07290-x. Epub 2020 Sep 21.	Loose RW	Eur Radiol	2021	9/22/20	PMC7979596		10.1007/s00330-020-07290-x	TRUE
25340268	Lung cancer screening: what is the effect of using a larger nodule threshold size to determine who is assigned to short-term CT follow-up?	"MacMahon H, Bankier AA, Naidich DP."	Radiology. 2014 Nov;273(2):326-7. doi: 10.1148/radiol.14141860.	MacMahon H	Radiology	2014	10/24/14			10.1148/radiol.14141860	TRUE
28898194	Correlate: A PACS- and EHR-integrated Tool Leveraging Natural Language Processing to Provide Automated Clinical Follow-up	"Kovacs MD, Mesterhazy J, Avrin D, Urbania T, Mongan J."	Radiographics. 2017 Sep-Oct;37(5):1451-1460. doi: 10.1148/rg.2017160195.	Kovacs MD	Radiographics	2017	9/13/17			10.1148/rg.2017160195	TRUE
30467245	Potentially serious incidental findings on brain and body magnetic resonance imaging of apparently asymptomatic adults: systematic review and meta-analysis	"Gibson LM, Paul L, Chappell FM, Macleod M, Whiteley WN, Al-Shahi Salman R, Wardlaw JM, Sudlow CLM."	BMJ. 2018 Nov 22;363:k4577. doi: 10.1136/bmj.k4577.	Gibson LM	BMJ	2018	11/24/18	PMC6249611		10.1136/bmj.k4577	TRUE
39002059	Impact and effect of imaging referral guidelines on patients and radiology services: a systematic review	"Tay YX, Foley S, Killeen R, Ong MEH, Chen RC, Chan LP, Mak MS, McNulty JP."	Eur Radiol. 2025 Jan;35(1):532-541. doi: 10.1007/s00330-024-10938-7. Epub 2024 Jul 13.	Tay YX	Eur Radiol	2025	7/13/24	PMC11632068		10.1007/s00330-024-10938-7	TRUE
29289507	Adherence to Radiology Recommendations in a Clinical CT Lung Screening Program	"Alshora S, McKee BJ, Regis SM, Borondy Kitts AK, Bolus CC, McKee AB, French RJ, Flacke S, Wald C."	J Am Coll Radiol. 2018 Feb;15(2):282-286. doi: 10.1016/j.jacr.2017.10.014. Epub 2017 Dec 28.	Alshora S	J Am Coll Radiol	2018	1/1/18			10.1016/j.jacr.2017.10.014	TRUE
28677001	Incidental findings on multiparametric MRI performed for evaluation of prostate cancer	"Sherrer RL, Lai WS, Thomas JV, Nix JW, Rais-Bahrami S."	Abdom Radiol (NY). 2018 Mar;43(3):696-701. doi: 10.1007/s00261-017-1237-x.	Sherrer RL	Abdom Radiol (NY)	2018	7/6/17	PMC8983105	NIHMS1783887	10.1007/s00261-017-1237-x	TRUE
21678351	Evaluation of follow-up strategies for patients with epithelial ovarian cancer following completion of primary treatment	"Kew F, Galaal K, Bryant A, Naik R."	Cochrane Database Syst Rev. 2011 Jun 15;(6):CD006119. doi: 10.1002/14651858.CD006119.pub2.	Kew F	Cochrane Database Syst Rev	2011	6/17/11	PMC4171123	EMS57595	10.1002/14651858.CD006119.pub2	TRUE
31311772	Imaging Follow-up Versus Surgical Excision for Radial Scars Identified on Tomosynthesis-Guided Core Needle Biopsy	"Martaindale S, Omofoye TS, Teichgraeber DC, Hess KR, Whitman GJ."	Acad Radiol. 2020 Mar;27(3):389-394. doi: 10.1016/j.acra.2019.05.012. Epub 2019 Jul 13.	Martaindale S	Acad Radiol	2020	7/18/19			10.1016/j.acra.2019.05.012	TRUE
36182098	Disparities Associated With Patient Adherence to BI-RADS 3 Assessment Follow-up Recommendations for Mammography and Ultrasound	"Nguyen DL, Wilson BM, Oluyemi E, Myers KS, Mullen LA, Panigrahi B, Ambinder EB."	J Am Coll Radiol. 2022 Dec;19(12):1302-1309. doi: 10.1016/j.jacr.2022.08.011. Epub 2022 Sep 28.	Nguyen DL	J Am Coll Radiol	2022	10/1/22			10.1016/j.jacr.2022.08.011	TRUE
33569716	Automatic Fully-Contextualized Recommendation Extraction from Radiology Reports	"Steinkamp J, Chambers C, Lalevic D, Cook T."	J Digit Imaging. 2021 Apr;34(2):374-384. doi: 10.1007/s10278-021-00423-8. Epub 2021 Feb 10.	Steinkamp J	J Digit Imaging	2021	2/11/21	PMC8289959		10.1007/s10278-021-00423-8	TRUE
26777739	Does Direct Radiologist-Patient Verbal Communication Affect Follow-Up Compliance of Probably Benign Assessments?	"Bosma MS, Neal CH, Klein KA, Noroozian M, Patterson SK, Helvie MA."	J Am Coll Radiol. 2016 Mar;13(3):279-85. doi: 10.1016/j.jacr.2015.09.033. Epub 2015 Nov 19.	Bosma MS	J Am Coll Radiol	2016	1/19/16			10.1016/j.jacr.2015.09.033	TRUE
32353352	Impact of Telephone Communication on Patient Adherence With Follow-Up Recommendations After an Abnormal Screening Mammogram	"Nguyen DL, Oluyemi E, Myers KS, Harvey SC, Mullen LA, Ambinder EB."	J Am Coll Radiol. 2020 Sep;17(9):1139-1148. doi: 10.1016/j.jacr.2020.03.030. Epub 2020 Apr 28.	Nguyen DL	J Am Coll Radiol	2020	5/1/20			10.1016/j.jacr.2020.03.030	TRUE
27769823	Radiology Workflow Dynamics: How Workflow Patterns Impact Radiologist Perceptions of Workplace Satisfaction	"Lee MH, Schemmel AJ, Pooler BD, Hanley T, Kennedy T, Field A, Wiegmann D, Yu JJ."	Acad Radiol. 2017 Apr;24(4):483-487. doi: 10.1016/j.acra.2016.08.027. Epub 2016 Oct 18.	Lee MH	Acad Radiol	2017	10/23/16			10.1016/j.acra.2016.08.027	FALSE
37400047	Follow-Up of Incidental Renal Lesions Identified at Lung Cancer Screening CT	"Gargan ML, Hammer MM, Byrne SC."	J Am Coll Radiol. 2023 Dec;20(12):1237-1240. doi: 10.1016/j.jacr.2023.03.020. Epub 2023 Jul 1.	Gargan ML	J Am Coll Radiol	2023	7/3/23			10.1016/j.jacr.2023.03.020	TRUE
24139962	A quality improvement initiative to reduce unnecessary follow-up imaging for adnexal lesions	"Hui JS, Kramer DJ, Blackmore CC, Hashimoto BE, Coy DL."	J Am Coll Radiol. 2014 Apr;11(4):373-7. doi: 10.1016/j.jacr.2013.07.002. Epub 2013 Oct 17.	Hui JS	J Am Coll Radiol	2014	10/22/13			10.1016/j.jacr.2013.07.002	FALSE
22195225	Automatic identification of critical follow-up recommendation sentences in radiology reports	"Yetisgen-Yildiz M, Gunn ML, Xia F, Payne TH."	AMIA Annu Symp Proc. 2011;2011:1593-602. Epub 2011 Oct 22.	Yetisgen-Yildiz M	AMIA Annu Symp Proc	2011	12/24/11	PMC3243284			TRUE
32107757	Safety Indices of Ultrasound: Adherence to Recommendations and Awareness During Routine Obstetric Ultrasound Scanning	"Drukker L, Droste R, Chatelain P, Noble JA, Papageorghiou AT."	Ultraschall Med. 2020 Apr;41(2):138-145. doi: 10.1055/a-1074-0722. Epub 2020 Feb 27.	Drukker L	Ultraschall Med	2020	2/29/20			10.1055/a-1074-0722	TRUE
29295270	Extracting Follow-Up Recommendations and Associated Anatomy from Radiology Reports	"Mabotuwana T, Hall CS, Dalal S, Tieder J, Gunn ML."	Stud Health Technol Inform. 2017;245:1090-1094.	Mabotuwana T	Stud Health Technol Inform	2017	1/4/18				TRUE
35405719	Evaluation of Guideline Adherence and Subsequent Follow-Up Outcomes for Incidental Thyroid Nodules Detected in Hybrid Academic-Community Practice	"Lawrence EM, Prout TM, Mankowski-Gettle L."	J Comput Assist Tomogr. 2022 Jul-Aug 01;46(4):651-656. doi: 10.1097/RCT.0000000000001311. Epub 2022 Apr 8.	Lawrence EM	J Comput Assist Tomogr	2022	4/11/22			10.1097/RCT.0000000000001311	TRUE
34553254	MRI and spondyloarthropathy: diagnostic performance compared to long-term clinical follow-up with evaluation of gadolinium chelates injection	"Meunier R, Truchetet ME, Dallaudière B, Fournier C, Barnetche T, Amoretti N, Cornelis F, Hauger O."	Eur Radiol. 2022 Mar;32(3):1409-1418. doi: 10.1007/s00330-021-08171-7. Epub 2021 Sep 22.	Meunier R	Eur Radiol	2022	9/23/21			10.1007/s00330-021-08171-7	TRUE
37308675	Patient Identification Based on Deep Metric Learning for Preventing Human Errors in Follow-up X-Ray Examinations	"Ueda Y, Morishita J."	J Digit Imaging. 2023 Oct;36(5):1941-1953. doi: 10.1007/s10278-023-00850-9. Epub 2023 Jun 12.	Ueda Y	J Digit Imaging	2023	6/12/23	PMC10501972		10.1007/s10278-023-00850-9	TRUE
22451542	"Imaging of pregnant and lactating patients: part 2, evidence-based review and recommendations"	"Wang PI, Chong ST, Kielar AZ, Kelly AM, Knoepp UD, Mazza MB, Goodsitt MM."	AJR Am J Roentgenol. 2012 Apr;198(4):785-92. doi: 10.2214/AJR.11.8223.	Wang PI	AJR Am J Roentgenol	2012	3/28/12			10.2214/AJR.11.8223	FALSE
32335363	GEC-ESTRO/ACROP recommendations for quality assurance of ultrasound imaging in brachytherapy	"Siebert FA, Kirisits C, Hellebust TP, Baltas D, Verhaegen F, Camps S, Pieters B, Kovács G, Thomadsen B."	Radiother Oncol. 2020 Jul;148:51-56. doi: 10.1016/j.radonc.2020.02.024. Epub 2020 Mar 30.	Siebert FA	Radiother Oncol	2020	4/27/20			10.1016/j.radonc.2020.02.024	TRUE
39155027	"Patient, Referring Physician, and Radiologist Opinions Over Time on Providing Patients Access to Radiology Reports: A Systematic Review"	"Alarifi M, Hughes MC, Jabour AM, Alashban Y, Vernon E."	J Am Coll Radiol. 2024 Dec;21(12):1862-1874. doi: 10.1016/j.jacr.2024.08.006. Epub 2024 Aug 21.	Alarifi M	J Am Coll Radiol	2024	8/18/24			10.1016/j.jacr.2024.08.006	FALSE
32543302	Follow-Up Compliance for Patients Diagnosed with Diabetic Retinopathy After Teleretinal Imaging in Primary Care	"Stebbins K, Kieltyka S, Chaum E."	Telemed J E Health. 2021 Mar;27(3):303-307. doi: 10.1089/tmj.2019.0264. Epub 2020 Jun 15.	Stebbins K	Telemed J E Health	2021	6/17/20			10.1089/tmj.2019.0264	TRUE
22133169	The management of incidental low-grade gliomas using magnetic resonance imaging: systematic review and optimal treatment paradigm	"Shah AH, Madhavan K, Heros D, Raper DM, Iorgulescu JB, Lally BE, Komotar RJ."	Neurosurg Focus. 2011 Dec;31(6):E12. doi: 10.3171/2011.9.FOCUS11219.	Shah AH	Neurosurg Focus	2011	12/3/11			10.3171/2011.9.FOCUS11219	TRUE
31486057	Interactive NLP in Clinical Care: Identifying Incidental Findings in Radiology Reports	"Trivedi G, Dadashzadeh ER, Handzel RM, Chapman WW, Visweswaran S, Hochheiser H."	Appl Clin Inform. 2019 Aug;10(4):655-669. doi: 10.1055/s-0039-1695791. Epub 2019 Sep 4.	Trivedi G	Appl Clin Inform	2019	9/6/19	PMC6727024		10.1055/s-0039-1695791	TRUE
35346619	Development and Implementation of a Multisite Registry Using Structured Templates for Actionable Findings in the Kidney	"Cook TS, Paulus R, Gillis LB, Chambers C, Nair SS, Deshmukh S, Sarwani NI, Zafar HM."	J Am Coll Radiol. 2022 May;19(5):637-646. doi: 10.1016/j.jacr.2022.02.030. Epub 2022 Mar 25.	Cook TS	J Am Coll Radiol	2022	3/29/22			10.1016/j.jacr.2022.02.030	TRUE
38214600	Assessing Adherence to US LI-RADS Follow-up Recommendations in Vulnerable Patients Undergoing Hepatocellular Carcinoma Surveillance	"Choi HH, Kim S, Shum DJ, Huang CY, Shui A, Fox RK, Khalili M."	Radiol Imaging Cancer. 2024 Jan;6(1):e230118. doi: 10.1148/rycan.230118.	Choi HH	Radiol Imaging Cancer	2024	1/12/24	PMC10825700		10.1148/rycan.230118	TRUE
38523549	Imaging follow-up strategy after endovascular treatment of Intracranial aneurysms: A literature review and guideline recommendations	"Cho YH, Choi J, Huh CW, Kim CH, Chang CH, Kwon SC, Kim YW, Sheen SH, Park SQ, Ko JK, Ha SK, Jeong HW, Kang HS; Clinical Practice Guideline Committee of the Korean Neuroendovascular Society."	J Cerebrovasc Endovasc Neurosurg. 2024 Mar;26(1):1-10. doi: 10.7461/jcen.2024.E2023.08.008. Epub 2024 Mar 25.	Cho YH	J Cerebrovasc Endovasc Neurosurg	2024	3/25/24	PMC10995472		10.7461/jcen.2024.E2023.08.008	FALSE
20335427	"Incidental findings found in ""healthy"" volunteers during imaging performed for research: current legal and ethical implications"	"Booth TC, Jackson A, Wardlaw JM, Taylor SA, Waldman AD."	Br J Radiol. 2010 Jun;83(990):456-65. doi: 10.1259/bjr/15877332. Epub 2010 Mar 24.	Booth TC	Br J Radiol	2010	3/26/10	PMC3473586		10.1259/bjr/15877332	TRUE
33879266	"The value of bone marrow, liver, and spleen imaging in diagnosis, prognostication, and follow-up monitoring of myeloproliferative neoplasms: a systematic review"	"Slot S, van de Donk NWCJ, Otten RHJ, Boden BJH, Zijlstra J, Raijmakers PGHM, Zweegman S."	Cancer Imaging. 2021 Apr 20;21(1):36. doi: 10.1186/s40644-021-00405-7.	Slot S	Cancer Imaging	2021	4/21/21	PMC8056651		10.1186/s40644-021-00405-7	TRUE
36207197	Automated extraction of incidental adrenal nodules from electronic health records	"Schumm M, Hu MY, Sant V, Kim J, Tseng CH, Sanz J, Raman S, Yu R, Livhits M."	Surgery. 2023 Jan;173(1):52-58. doi: 10.1016/j.surg.2022.07.028. Epub 2022 Oct 4.	Schumm M	Surgery	2023	10/7/22			10.1016/j.surg.2022.07.028	TRUE
29229610	Follow-up imaging after nephrectomy for cancer in Canada: urologists' compliance with guidelines. An observational study	"Dragomir A, Aprikian A, Kapoor A, Finelli A, Pouliot F, Rendon R, Black PC, Moore R, Breau RH, Kawakami J, Drachenberg D, Lattouf JB, Tanguay S."	CMAJ Open. 2017 Dec 11;5(4):E834-E841. doi: 10.9778/cmajo.20170005.	Dragomir A	CMAJ Open	2017	12/13/17	PMC5741415		10.9778/cmajo.20170005	TRUE
25310642	What to do with incidental thyroid nodules identified on imaging studies? Review of current evidence and recommendations	"Hoang JK, Grady AT, Nguyen XV."	Curr Opin Oncol. 2015 Jan;27(1):8-14. doi: 10.1097/CCO.0000000000000147.	Hoang JK	Curr Opin Oncol	2015	10/14/14			10.1097/CCO.0000000000000147	TRUE
37769221	Natural Language Processing for the Identification of Incidental Lung Nodules in Computed Tomography Reports: A Quality Control Tool	"Basilio R, Carvalho AR, Rodrigues R, Conrado M, Accorsi S, Forghani R, Machuca T, Zanon M, Altmayer S, Hochhegger B."	JCO Glob Oncol. 2023 Sep;9:e2300191. doi: 10.1200/GO.23.00191.	Basilio R	JCO Glob Oncol	2023	9/28/23	PMC10581645		10.1200/GO.23.00191	TRUE
33607067	Missed Incidental Pulmonary Embolism: Harnessing Artificial Intelligence to Assess Prevalence and Improve Quality Improvement Opportunities	"Wildman-Tobriner B, Ngo L, Mammarappallil JG, Konkel B, Johnson JM, Bashir MR."	J Am Coll Radiol. 2021 Jul;18(7):992-999. doi: 10.1016/j.jacr.2021.01.014. Epub 2021 Feb 16.	Wildman-Tobriner B	J Am Coll Radiol	2021	2/19/21			10.1016/j.jacr.2021.01.014	TRUE
39384590	Computed tomography referral guidelines adherence in Europe: insights from a seven-country audit	"Singer C, Saban M, Luxenburg O, Yellin LB, Hierath M, Sosna J, Karoussou-Schreiner A, Brklja_i_ B."	Eur Radiol. 2025 Mar;35(3):1166-1177. doi: 10.1007/s00330-024-11083-x. Epub 2024 Oct 10.	Singer C	Eur Radiol	2025	10/9/24	PMC11835886		10.1007/s00330-024-11083-x	TRUE
34719893	2021 Korean Thyroid Imaging Reporting and Data System and Imaging-Based Management of Thyroid Nodules: Korean Society of Thyroid Radiology Consensus Statement and Recommendations	"Ha EJ, Chung SR, Na DG, Ahn HS, Chung J, Lee JY, Park JS, Yoo RE, Baek JH, Baek SM, Cho SW, Choi YJ, Hahn SY, Jung SL, Kim JH, Kim SK, Kim SJ, Lee CY, Lee HK, Lee JH, Lee YH, Lim HK, Shin JH, Sim JS, Sung JY, Yoon JH, Choi M."	Korean J Radiol. 2021 Dec;22(12):2094-2123. doi: 10.3348/kjr.2021.0713. Epub 2021 Oct 26.	Ha EJ	Korean J Radiol	2021	11/1/21	PMC8628155		10.3348/kjr.2021.0713	TRUE
36273996	"Multiparametric Quantitative Imaging in Risk Prediction: Recommendations for Data Acquisition, Technical Performance Assessment, and Model Development and Validation"	"Huang EP, Pennello G, deSouza NM, Wang X, Buckler AJ, Kinahan PE, Barnhart HX, Delfino JG, Hall TJ, Raunig DL, Guimaraes AR, Obuchowski NA."	Acad Radiol. 2023 Feb;30(2):196-214. doi: 10.1016/j.acra.2022.09.018. Epub 2022 Oct 21.	Huang EP	Acad Radiol	2023	10/23/22	PMC9825642	NIHMS1839602	10.1016/j.acra.2022.09.018	TRUE
27730153	Adherence to guidelines in idiopathic pulmonary fibrosis: a follow-up national survey	"Cottin V, Bergot E, Bourdin A, Cadranel J, Camus P, Crestani B, Dalphin JC, Delaval P, Dromer C, Israel-Biet D, Kessler R, Marchand-Adam S, Marquette CH, Prévot G, Reynaud-Gaubert M, Valeyre D, Wallaert B, Bouquillon B, Cordier JF."	ERJ Open Res. 2015 Nov 16;1(2):00032-2015. doi: 10.1183/23120541.00032-2015. eCollection 2015 Oct.	Cottin V	ERJ Open Res	2015	10/13/16	PMC5005118		10.1183/23120541.00032-2015	FALSE
34896068	Outcomes of Incidental Lung Nodules With Structured Recommendations and Electronic Tracking	"Bagga B, Fansiwala K, Thomas S, Chung R, Moore WH, Babb JS, Horwitz LI, Blecker S, Kang SK."	J Am Coll Radiol. 2022 Mar;19(3):407-414. doi: 10.1016/j.jacr.2021.09.046. Epub 2021 Dec 8.	Bagga B	J Am Coll Radiol	2022	12/13/21			10.1016/j.jacr.2021.09.046	TRUE
36650302	Implementing a Streamlined Radiology Workflow to Close the Loop on Incidental Imaging Findings in the Emergency Department	"Fu T, Berlin S, Gupta A, Plecha D, Sunshine J, Sommer J."	J Digit Imaging. 2023 Jun;36(3):776-786. doi: 10.1007/s10278-022-00773-x. Epub 2023 Jan 17.	Fu T	J Digit Imaging	2023	1/17/23	PMC10287850		10.1007/s10278-022-00773-x	TRUE
38477179	Validation of ADNEX and IOTA two-step strategy and estimation of risk of complications during follow-up of adnexal masses in low-risk population	"Pascual MA, Vancraeynest L, Timmerman S, Ceusters J, Ledger A, Graupera B, Rodriguez I, Valero B, Landolfo C, Testa AC, Bourne T, Timmerman D, Valentin L, Van Calster B, Froyman W."	Ultrasound Obstet Gynecol. 2024 Sep;64(3):395-404. doi: 10.1002/uog.27642. Epub 2024 Aug 16.	Pascual MA	Ultrasound Obstet Gynecol	2024	3/13/24			10.1002/uog.27642	TRUE
37597031	Follow-up strategy of radiofrequency ablation for papillary thyroid microcarcinoma: defining a response-to-ablation system	"Li X, Yan L, Xiao J, Li Y, Yang Z, Zhang M, Luo Y."	Eur Radiol. 2024 Feb;34(2):761-769. doi: 10.1007/s00330-023-10022-6. Epub 2023 Aug 19.	Li X	Eur Radiol	2024	8/19/23			10.1007/s00330-023-10022-6	TRUE
30004284	Proposal of a follow-up imaging strategy following Pipeline flow diversion treatment of intracranial aneurysms	"Gupta R, Ogilvy CS, Moore JM, Griessenauer CJ, Enriquez-Marulanda A, Leadon M, Adeeb N, Ascanio L, Maragkos GA, Jain A, Schmalz PGR, Alturki AY, Kicielinski K, Schirmer CM, Thomas AJ."	J Neurosurg. 2019 Jul 1;131(1):32-39. doi: 10.3171/2018.2.JNS172673. Epub 2018 Jul 13.	Gupta R	J Neurosurg	2019	7/14/18			10.3171/2018.2.JNS172673	TRUE
23660290	Coil type does not affect angiographic follow-up outcomes of cerebral aneurysm coiling: a systematic review and meta-analysis	"Rezek I, Mousan G, Wang Z, Murad MH, Kallmes DF."	AJNR Am J Neuroradiol. 2013 Sep;34(9):1769-73. doi: 10.3174/ajnr.A3598. Epub 2013 May 9.	Rezek I	AJNR Am J Neuroradiol	2013	5/11/13	PMC7965611		10.3174/ajnr.A3598	FALSE
33583714	Computer-assisted Reporting and Decision Support Increases Compliance with Follow-up Imaging and Hormonal Screening of Adrenal Incidentalomas	"Almeida RR, Bizzo BC, Singh R, Andriole KP, Alkasab TK."	Acad Radiol. 2022 Feb;29(2):236-244. doi: 10.1016/j.acra.2021.01.019. Epub 2021 Feb 12.	Almeida RR	Acad Radiol	2022	2/15/21			10.1016/j.acra.2021.01.019	TRUE
37150450	CEST imaging of the APT and ssMT predict the overall survival of patients with glioma at the first follow-up after completion of radiotherapy at 3T	"von Knebel Doeberitz N, Kroh F, Breitling J, König L, Maksimovic S, Graß S, Adeberg S, Scherer M, Unterberg A, Bendszus M, Wick W, Bachert P, Debus J, Ladd ME, Schlemmer HP, Korzowski A, Goerke S, Paech D."	Radiother Oncol. 2023 Jul;184:109694. doi: 10.1016/j.radonc.2023.109694. Epub 2023 May 6.	von Knebel Doeberitz N	Radiother Oncol	2023	5/7/23			10.1016/j.radonc.2023.109694	TRUE
30600162	Use of Machine Learning to Identify Follow-Up Recommendations in Radiology Reports	"Carrodeguas E, Lacson R, Swanson W, Khorasani R."	J Am Coll Radiol. 2019 Mar;16(3):336-343. doi: 10.1016/j.jacr.2018.10.020. Epub 2018 Dec 29.	Carrodeguas E	J Am Coll Radiol	2019	1/3/19	PMC7534384	NIHMS1629902	10.1016/j.jacr.2018.10.020	TRUE
38311702	Scanxiety and quality of life around follow-up imaging in patients with unruptured intracranial aneurysms: a prospective cohort study	"Kamphuis MJ, van der Kamp LT, van Eijk RPA, Rinkel GJE, Visser-Meily JMA, van der Schaaf IC, Vergouwen MDI."	Eur Radiol. 2024 Sep;34(9):6018-6025. doi: 10.1007/s00330-024-10602-0. Epub 2024 Feb 5.	Kamphuis MJ	Eur Radiol	2024	2/4/24	PMC11364567		10.1007/s00330-024-10602-0	TRUE
